"iso_code","location","population","popDensity","medianAge","gdp","govt","corruption","healthSecurity","obesity"
"DOM","Dominican Republic",10847904,222.873,27.6,14600.861,"Presidential republic","Highly corrupt","More prepared",21.5
"DOM","Dominican Republic",10847904,222.873,27.6,14600.861,"Presidential republic","Highly corrupt","More prepared",22.2
"DOM","Dominican Republic",10847904,222.873,27.6,14600.861,"Presidential republic","Highly corrupt","More prepared",23
"DOM","Dominican Republic",10847904,222.873,27.6,14600.861,"Presidential republic","Highly corrupt","More prepared",23.8
"DOM","Dominican Republic",10847904,222.873,27.6,14600.861,"Presidential republic","Highly corrupt","More prepared",24.5
"DOM","Dominican Republic",10847904,222.873,27.6,14600.861,"Presidential republic","Highly corrupt","More prepared",25.3
"DOM","Dominican Republic",10847904,222.873,27.6,14600.861,"Presidential republic","Highly corrupt","More prepared",26.1
"DOM","Dominican Republic",10847904,222.873,27.6,14600.861,"Presidential republic","Highly corrupt","More prepared",26.9
"DOM","Dominican Republic",10847904,222.873,27.6,14600.861,"Presidential republic","Highly corrupt","More prepared",27.6
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",5
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",5.2
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",5.4
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",5.7
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",5.9
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",6.2
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",6.5
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",6.8
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",7.1
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",7.4
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",7.7
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",8.1
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",8.4
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",8.7
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",9.1
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",9.5
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",9.8
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",10.2
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",10.6
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",10.9
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",11.3
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",11.7
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",12
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",12.4
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",12.8
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",13.2
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",13.6
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",14
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",14.4
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",14.8
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",15.2
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",15.6
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",16
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",16.4
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",16.8
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",17.2
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",17.6
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",18.1
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",18.5
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",19
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",19.4
"ECU","Ecuador",17643060,66.939,28.1,10581.936,"Presidential republic","Highly corrupt","More prepared",19.9
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",9.7
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",10.1
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",10.4
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",10.8
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",11.1
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",11.5
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",11.8
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",12.2
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",12.5
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",12.9
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",13.2
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",13.5
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",13.9
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",14.2
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",14.6
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",14.9
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",15.3
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",15.6
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",15.9
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",16.3
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",16.6
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",17
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",17.3
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",17.6
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",18
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",18.3
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",18.6
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",19
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",19.3
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",19.7
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",20
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",20.3
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",20.7
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",21
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",21.3
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",21.7
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",22
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",22.4
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",22.7
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",23.1
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",23.4
"ESP","Spain",46754783,93.105,45.5,34272.36,"Constitutional monarchy","Less corrupt","More prepared",23.8
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",9.5
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",9.8
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",10.1
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",10.5
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",10.8
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",11.2
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",11.5
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",11.9
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",12.3
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",12.6
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",13
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",13.4
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",13.9
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",14.3
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",14.8
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",15.3
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",15.8
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",16.4
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",16.9
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",17.5
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",18.1
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",18.7
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",19.3
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",19.9
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",20.4
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",21
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",21.5
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",22.1
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",22.6
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",23.2
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",23.7
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",24.3
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",24.8
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",25.4
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",26
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",26.5
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",27.1
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",27.7
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",28.3
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",28.9
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",29.5
"FJI","Fiji",896444,49.562,28.6,8702.975,"Parlamentary republic","NI","Least prepared",30.2
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",1.8
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",2
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",2.2
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",2.4
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",2.6
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",2.9
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",3.2
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",3.4
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",3.7
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",4
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",4.3
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",4.6
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",4.9
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",5.2
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",5.5
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",5.8
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",6.1
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",6.5
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",6.8
"GAB","Gabon",2225728,7.859,23.1,16562.413,"Presidential republic","Highly corrupt","Least prepared",7.2
